Order ID,Order Date,Customer Name,Category,Sub Category,Region,State,City,Sales,Discount,Profit
OD6205,25/09/2016,Amy,Snacks,Chocolates,West,Tamil Nadu,Tenkasi,1943,0.24,408.03
OD6206,28/06/2016,Adavan,Beverages,Soft Drinks,West,Tamil Nadu,Madurai,801,0.12,184.23
OD6207,16/05/2015,Aditi,Beverages,Health Drinks,West,Tamil Nadu,Tirunelveli,734,0.32,58.72
OD6208,24/09/2017,Sudha,Snacks,Cookies,West,Tamil Nadu,Namakkal,2168,0.21,498.64
OD6209,16/12/2015,Verma,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Tenkasi,880,0.35,308
OD6210,31/10/2017,Vidya,Bakery,Biscuits,West,Tamil Nadu,Perambalur,2259,0.32,451.8
OD6211,12/02/2018,Veena,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Theni,1802,0.16,90.1
OD6212,05/12/2018,Ramesh,Food Grains,Organic Staples,West,Tamil Nadu,Theni,1074,0.16,375.9
OD6213,13/04/2018,Jonas,Snacks,Chocolates,West,Tamil Nadu,Theni,1405,0.25,477.7
OD6214,13/05/2015,Surya,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Cumbum,1568,0.15,329.28
OD6215,24/11/2017,Ridhesh,Bakery,Breads & Buns,West,Tamil Nadu,Bodi,1759,0.24,545.29
OD6216,24/12/2015,Haseena,Bakery,Cakes,West,Tamil Nadu,Dharmapuri,2387,0.22,644.49
OD6217,03/07/2015,Adavan,Beverages,Health Drinks,West,Tamil Nadu,Bodi,2290,0.14,801.5
OD6218,12/02/2018,Hussain,Snacks,Cookies,West,Tamil Nadu,Bodi,786,0.1,86.46
OD6219,12/08/2017,Surya,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Salem,1225,0.1,196
OD6220,30/04/2017,Sabeela,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Madurai,1918,0.19,863.1
OD6221,22/09/2017,Ram,Food Grains,Dals & Pulses,West,Tamil Nadu,Kanyakumari,2490,0.14,697.2
OD6222,03/03/2018,Malik,Snacks,Cookies,West,Tamil Nadu,Namakkal,1754,0.22,157.86
OD6223,31/07/2017,Hussain,Snacks,Chocolates,West,Tamil Nadu,Virudhunagar,1518,0.17,667.92
OD6224,19/09/2018,Akash,Food Grains,Dals & Pulses,West,Tamil Nadu,Krishnagiri,2036,0.15,875.48
OD6225,12/02/2018,Veronica,Snacks,Cookies,West,Tamil Nadu,Tenkasi,2424,0.11,848.4
OD6226,18/09/2015,Alan,Snacks,Noodles,West,Tamil Nadu,Tirunelveli,2439,0.32,999.99
OD6227,21/08/2017,Peer,Food Grains,Organic Staples,West,Tamil Nadu,Dharmapuri,1937,0.34,464.88
OD6228,19/09/2015,Amrish,Oil & Masala,Spices,West,Tamil Nadu,Kanyakumari,888,0.1,257.52
OD6229,25/12/2017,Ram,Bakery,Cakes,West,Tamil Nadu,Viluppuram,1476,0.22,501.84
OD6230,13/10/2017,Ganesh,Oil & Masala,Spices,West,Tamil Nadu,Theni,2099,0.12,146.93
OD6231,22/10/2018,Suresh,Bakery,Breads & Buns,West,Tamil Nadu,Madurai,1245,0.27,311.25
OD6232,19/12/2017,Suresh,Food Grains,Rice,West,Tamil Nadu,Kanyakumari,795,0.15,87.45
OD6233,19/09/2018,Amy,Oil & Masala,Masalas,West,Tamil Nadu,Cumbum,2396,0.21,622.96
OD6234,12/02/2018,Rumaiza,"Eggs, Meat & Fish",Eggs,West,Tamil Nadu,Tenkasi,2266,0.15,929.06
OD6235,24/03/2017,Roshan,Oil & Masala,Spices,Central,Tamil Nadu,Chennai,574,0.1,109.06
OD6236,21/09/2015,Ramesh,Beverages,Soft Drinks,Central,Tamil Nadu,Viluppuram,830,0.24,149.4
OD6237,21/09/2015,Ramesh,Food Grains,Dals & Pulses,Central,Tamil Nadu,Dindigul,2328,0.31,628.56
OD6238,26/01/2015,Vinne,Beverages,Soft Drinks,Central,Tamil Nadu,Madurai,666,0.29,133.2
OD6239,10/06/2015,Muneer,Snacks,Noodles,Central,Tamil Nadu,Coimbatore,713,0.24,292.33
OD6240,19/11/2017,Harish,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Krishnagiri,1708,0.25,427
OD6241,21/09/2015,Hafiz,Bakery,Biscuits,Central,Tamil Nadu,Dharmapuri,593,0.29,207.55
OD6242,27/11/2017,Ravi,Beverages,Health Drinks,Central,Tamil Nadu,Madurai,1487,0.22,282.53
OD6243,21/10/2018,Roshan,Snacks,Cookies,Central,Tamil Nadu,Bodi,841,0.1,201.84
OD6244,27/11/2017,Ravi,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Namakkal,1874,0.2,468.5
OD6245,03/01/2016,Sudha,Oil & Masala,Spices,Central,Tamil Nadu,Perambalur,577,0.33,57.7
OD6246,17/06/2018,Hafiz,Beverages,Health Drinks,Central,Tamil Nadu,Chennai,1046,0.23,83.68
OD6247,12/09/2015,Esther,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Chennai,1328,0.35,517.92
OD6248,23/11/2018,Arvind,Food Grains,Organic Staples,Central,Tamil Nadu,Chennai,1399,0.13,251.82
OD6249,23/09/2018,Amy,Beverages,Soft Drinks,Central,Tamil Nadu,Kanyakumari,2351,0.22,423.18
OD6250,29/08/2018,Amrish,Bakery,Cakes,Central,Tamil Nadu,Cumbum,2298,0.15,1034.1
OD6251,25/05/2016,Amrish,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Krishnagiri,976,0.28,146.4
OD6252,09/04/2018,Haseena,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Tirunelveli,795,0.28,286.2
OD6253,11/07/2015,Vince,Beverages,Soft Drinks,Central,Tamil Nadu,Vellore,1565,0.19,203.45
OD6254,09/04/2018,Veronica,Food Grains,Atta & Flour,Central,Tamil Nadu,Karur,1371,0.33,233.07
OD6255,08/06/2016,Hussain,Food Grains,Rice,Central,Tamil Nadu,Kanyakumari,2152,0.17,451.92
OD6256,12/09/2015,Sheeba,Beverages,Health Drinks,Central,Tamil Nadu,Salem,1480,0.35,370
OD6257,11/02/2018,Haseena,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Nagercoil,944,0.19,84.96
OD6258,19/11/2018,Jonas,"Eggs, Meat & Fish",Eggs,Central,Tamil Nadu,Tirunelveli,1976,0.2,592.8
OD6259,29/08/2018,Alan,Food Grains,Dals & Pulses,Central,Tamil Nadu,Viluppuram,1576,0.26,189.12
OD6260,09/08/2018,Anu,Snacks,Noodles,Central,Tamil Nadu,Ooty,1811,0.22,235.43
OD6261,08/11/2018,Ram,Food Grains,Rice,Central,Tamil Nadu,Cumbum,1721,0.3,86.05
OD6262,21/04/2018,Sundar,Oil & Masala,Spices,Central,Tamil Nadu,Salem,796,0.22,71.64
OD6263,14/11/2015,Vinne,Food Grains,Atta & Flour,Central,Tamil Nadu,Vellore,771,0.32,107.94
OD6264,04/05/2015,Shree,Snacks,Chocolates,Central,Tamil Nadu,Nagercoil,2349,0.32,234.9
OD6265,04/05/2015,Mathew,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Vellore,565,0.35,113
OD6266,07/09/2018,Shree,Fruits & Veggies,Fresh Fruits,Central,Tamil Nadu,Bodi,1411,0.28,352.75
OD6267,09/08/2018,Vidya,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Dharmapuri,1879,0.2,206.69
OD6268,06/09/2018,Surya,Bakery,Biscuits,Central,Tamil Nadu,Vellore,2427,0.25,995.07
OD6269,08/11/2018,Sabeela,Snacks,Noodles,Central,Tamil Nadu,Virudhunagar,761,0.21,114.15
OD6270,23/11/2018,Amy,Food Grains,Organic Staples,Central,Tamil Nadu,Virudhunagar,2012,0.19,442.64
OD6271,25/05/2016,Sheeba,Oil & Masala,Masalas,Central,Tamil Nadu,Chennai,2422,0.35,484.4
OD6272,03/03/2017,Verma,Bakery,Biscuits,Central,Tamil Nadu,Kanyakumari,1937,0.24,406.77
OD6273,07/02/2017,Veronica,Oil & Masala,Masalas,Central,Tamil Nadu,Salem,2426,0.21,703.54
OD6274,11/01/2017,Sharon,Fruits & Veggies,Organic Vegetables,Central,Tamil Nadu,Chennai,671,0.23,187.88
OD6275,23/11/2018,Akash,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Salem,2045,0.35,797.55
OD6276,26/09/2017,Sabeela,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Krishnagiri,1358,0.25,298.76
OD6277,14/12/2015,James,Fruits & Veggies,Fresh Vegetables,Central,Tamil Nadu,Virudhunagar,2378,0.3,570.72
OD6278,11/07/2015,Willams,"Eggs, Meat & Fish",Fish,Central,Tamil Nadu,Tenkasi,1120,0.17,291.2
OD6279,17/06/2018,Sudeep,Snacks,Chocolates,Central,Tamil Nadu,Theni,1141,0.34,68.46
OD6280,17/06/2018,Krithika,Oil & Masala,Masalas,Central,Tamil Nadu,Nagercoil,2143,0.33,385.74
OD6281,31/03/2018,Veena,Snacks,Chocolates,Central,Tamil Nadu,Virudhunagar,2080,0.35,540.8
OD6282,11/05/2018,Veronica,Fruits & Veggies,Organic Fruits,Central,Tamil Nadu,Theni,2063,0.18,433.23
OD6283,30/12/2017,Ganesh,"Eggs, Meat & Fish",Mutton,Central,Tamil Nadu,Perambalur,1605,0.17,593.85
OD6284,24/09/2017,Hafiz,"Eggs, Meat & Fish",Chicken,Central,Tamil Nadu,Dindigul,1563,0.21,406.38
OD6285,09/08/2018,Alan,Beverages,Soft Drinks,Central,Tamil Nadu,Cumbum,694,0.19,76.34
OD6286,08/11/2018,Arvind,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Vellore,2156,0.32,776.16
OD6287,07/09/2018,Aditi,Oil & Masala,Edible Oil & Ghee,Central,Tamil Nadu,Trichy,1382,0.27,538.98
OD6288,29/08/2018,Sharon,Oil & Masala,Masalas,Central,Tamil Nadu,Bodi,1700,0.11,204
OD6289,23/10/2018,Sheeba,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Salem,1104,0.28,132.48
OD6290,20/03/2016,Jonas,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Tenkasi,793,0.34,142.74
OD6291,30/03/2017,Arvind,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Namakkal,2400,0.32,360
OD6292,10/08/2018,Roshan,Oil & Masala,Masalas,East,Tamil Nadu,Cumbum,1683,0.25,319.77
OD6293,09/03/2016,Willams,Snacks,Cookies,East,Tamil Nadu,Perambalur,1692,0.26,541.44
OD6294,14/05/2018,Sabeela,Oil & Masala,Masalas,East,Tamil Nadu,Kanyakumari,1726,0.22,189.86
OD6295,09/10/2018,Ganesh,Oil & Masala,Masalas,East,Tamil Nadu,Kanyakumari,604,0.1,72.48
OD6296,18/07/2016,Harish,Oil & Masala,Spices,East,Tamil Nadu,Nagercoil,1036,0.11,383.32
OD6297,16/12/2017,Peer,Oil & Masala,Spices,East,Tamil Nadu,Coimbatore,2061,0.15,927.45
OD6298,04/07/2017,Jonas,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Nagercoil,1028,0.21,452.32
OD6299,08/06/2017,Verma,Beverages,Soft Drinks,East,Tamil Nadu,Viluppuram,1101,0.26,495.45
OD6300,21/05/2017,Esther,Beverages,Soft Drinks,East,Tamil Nadu,Trichy,998,0.12,349.3
OD6301,30/05/2015,Sundar,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Dharmapuri,1862,0.26,614.46
OD6302,19/03/2018,Mathew,Oil & Masala,Spices,East,Tamil Nadu,Viluppuram,1552,0.34,294.88
OD6303,25/01/2017,Shah,Beverages,Soft Drinks,East,Tamil Nadu,Madurai,1354,0.22,270.8
OD6304,09/12/2018,Amy,Beverages,Health Drinks,East,Tamil Nadu,Trichy,566,0.19,33.96
OD6305,29/09/2018,Ganesh,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Tenkasi,1944,0.11,330.48
OD6306,24/03/2018,Arutra,Snacks,Cookies,East,Tamil Nadu,Salem,1957,0.16,273.98
OD6307,12/11/2018,Surya,Snacks,Chocolates,East,Tamil Nadu,Karur,1561,0.27,702.45
OD6308,31/12/2015,Yadav,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Bodi,1112,0.35,278
OD6309,11/07/2015,Jackson,Oil & Masala,Masalas,East,Tamil Nadu,Ooty,2401,0.11,600.25
OD6310,16/07/2016,Veronica,Bakery,Breads & Buns,East,Tamil Nadu,Coimbatore,1186,0.26,59.3
OD6311,15/11/2016,Muneer,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Pudukottai,1853,0.15,129.71
OD6312,29/06/2018,Akash,Beverages,Soft Drinks,East,Tamil Nadu,Bodi,624,0.34,168.48
OD6313,11/07/2015,Shah,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Ooty,2179,0.3,501.17
OD6314,30/05/2015,Adavan,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Tenkasi,1979,0.18,376.01
OD6315,20/03/2016,Sudeep,Beverages,Health Drinks,East,Tamil Nadu,Madurai,1371,0.28,575.82
OD6316,14/05/2018,Amrish,Snacks,Noodles,East,Tamil Nadu,Perambalur,1055,0.33,295.4
OD6317,14/05/2018,Hafiz,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Theni,661,0.18,79.32
OD6318,30/03/2015,Willams,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,763,0.22,289.94
OD6319,14/05/2018,Krithika,Bakery,Cakes,East,Tamil Nadu,Tirunelveli,986,0.14,433.84
OD6320,25/01/2017,Yadav,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Pudukottai,1693,0.11,474.04
OD6321,15/11/2016,Sheeba,Bakery,Biscuits,East,Tamil Nadu,Perambalur,2462,0.24,984.8
OD6322,07/11/2016,Vince,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Karur,2354,0.12,635.58
OD6323,09/03/2017,Vidya,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Kanyakumari,1706,0.22,136.48
OD6324,09/12/2018,Rumaiza,Snacks,Chocolates,East,Tamil Nadu,Viluppuram,2452,0.18,465.88
OD6325,23/10/2018,Akash,Bakery,Cakes,East,Tamil Nadu,Kanyakumari,2066,0.11,123.96
OD6326,08/07/2016,Harish,Oil & Masala,Masalas,East,Tamil Nadu,Cumbum,833,0.35,174.93
OD6327,16/09/2015,Vidya,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Salem,1550,0.2,186
OD6328,23/04/2018,Arvind,Snacks,Noodles,East,Tamil Nadu,Kanyakumari,1447,0.27,332.81
OD6329,20/04/2018,Jonas,Beverages,Soft Drinks,East,Tamil Nadu,Nagercoil,1795,0.31,574.4
OD6330,06/02/2017,Sundar,Beverages,Health Drinks,East,Tamil Nadu,Nagercoil,972,0.16,427.68
OD6331,24/04/2018,Sheeba,Beverages,Soft Drinks,East,Tamil Nadu,Bodi,2325,0.13,395.25
OD6332,30/05/2015,Ridhesh,Snacks,Cookies,East,Tamil Nadu,Ramanadhapuram,2207,0.35,220.7
OD6333,07/03/2016,Esther,Beverages,Soft Drinks,East,Tamil Nadu,Krishnagiri,1665,0.32,466.2
OD6334,22/12/2016,Veena,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Cumbum,869,0.32,382.36
OD6335,25/09/2018,James,Beverages,Health Drinks,East,Tamil Nadu,Trichy,1022,0.29,388.36
OD6336,20/03/2016,Verma,Bakery,Breads & Buns,East,Tamil Nadu,Bodi,792,0.24,348.48
OD6337,24/08/2015,Suresh,Oil & Masala,Spices,East,Tamil Nadu,Trichy,1259,0.35,88.13
OD6338,09/10/2018,Ram,Snacks,Cookies,East,Tamil Nadu,Virudhunagar,1958,0.21,724.46
OD6339,20/04/2018,Haseena,Snacks,Cookies,East,Tamil Nadu,Bodi,627,0.33,150.48
OD6340,12/11/2017,Vinne,Snacks,Noodles,East,Tamil Nadu,Perambalur,1310,0.25,510.9
OD6341,12/05/2015,Amrish,Food Grains,Atta & Flour,East,Tamil Nadu,Vellore,827,0.27,181.94
OD6342,30/12/2017,James,Bakery,Breads & Buns,East,Tamil Nadu,Perambalur,1204,0.19,216.72
OD6343,17/08/2018,Ram,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Kanyakumari,1402,0.1,588.84
OD6344,29/05/2016,Sundar,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Perambalur,2395,0.29,431.1
OD6345,27/02/2016,Amy,Beverages,Soft Drinks,East,Tamil Nadu,Krishnagiri,1355,0.31,420.05
OD6346,22/08/2016,Vince,Food Grains,Organic Staples,East,Tamil Nadu,Viluppuram,2425,0.22,703.25
OD6347,15/11/2016,Sudha,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Perambalur,1478,0.23,295.6
OD6348,12/05/2015,Sabeela,Food Grains,Dals & Pulses,East,Tamil Nadu,Salem,2377,0.14,665.56
OD6349,30/09/2018,Mathew,Food Grains,Rice,East,Tamil Nadu,Virudhunagar,693,0.1,207.9
OD6350,20/03/2016,Amy,Food Grains,Rice,East,Tamil Nadu,Madurai,2049,0.14,266.37
OD6351,11/01/2015,Arutra,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Chennai,2014,0.28,725.04
OD6352,24/04/2018,Arvind,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Krishnagiri,2003,0.28,741.11
OD6353,24/04/2018,James,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Dharmapuri,1470,0.19,426.3
OD6354,11/01/2015,Hussain,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Chennai,1584,0.31,681.12
OD6355,27/02/2016,Shah,Food Grains,Dals & Pulses,East,Tamil Nadu,Virudhunagar,937,0.18,93.7
OD6356,23/04/2015,Vinne,Oil & Masala,Spices,East,Tamil Nadu,Salem,2181,0.21,174.48
OD6357,23/04/2018,Arvind,Oil & Masala,Spices,East,Tamil Nadu,Dindigul,2098,0.22,293.72
OD6358,25/09/2018,Suresh,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Dindigul,1247,0.19,374.1
OD6359,28/08/2017,Shree,Oil & Masala,Masalas,East,Tamil Nadu,Dharmapuri,611,0.16,42.77
OD6360,13/11/2018,Ridhesh,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Trichy,2158,0.31,366.86
OD6361,05/05/2015,Harish,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Tirunelveli,1094,0.13,76.58
OD6362,18/05/2018,Sudha,Beverages,Soft Drinks,South,Tamil Nadu,Ramanadhapuram,597,0.11,185.07
OD6363,05/05/2015,Hafiz,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Dindigul,1173,0.32,527.85
OD6364,14/11/2016,Malik,Bakery,Cakes,South,Tamil Nadu,Bodi,1928,0.24,327.76
OD6365,22/11/2015,Verma,Oil & Masala,Masalas,South,Tamil Nadu,Ooty,2045,0.25,633.95
OD6366,08/05/2018,Yusuf,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Krishnagiri,660,0.24,118.8
OD6367,15/07/2018,James,Beverages,Health Drinks,South,Tamil Nadu,Ramanadhapuram,1925,0.35,269.5
OD6368,28/03/2017,Adavan,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Salem,1239,0.1,446.04
OD6369,26/05/2018,Roshan,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Ramanadhapuram,586,0.25,134.78
OD6370,26/05/2018,Ram,Beverages,Soft Drinks,South,Tamil Nadu,Cumbum,829,0.34,223.83
OD6371,14/11/2016,Roshan,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Nagercoil,1858,0.32,798.94
OD6372,15/07/2018,Arvind,Snacks,Chocolates,South,Tamil Nadu,Dindigul,650,0.18,234
OD6373,01/06/2015,Sharon,Food Grains,Atta & Flour,South,Tamil Nadu,Tirunelveli,1243,0.31,385.33
OD6374,26/11/2017,Peer,Bakery,Breads & Buns,South,Tamil Nadu,Nagercoil,2481,0.32,471.39
OD6375,02/06/2016,Vidya,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Pudukottai,1725,0.24,483
OD6376,02/06/2015,Ridhesh,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Vellore,2477,0.34,123.85
OD6377,16/04/2018,Amrish,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Viluppuram,807,0.34,153.33
OD6378,26/11/2017,Hafiz,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Chennai,568,0.28,96.56
OD6379,02/06/2016,Yusuf,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Krishnagiri,1972,0.16,414.12
OD6380,02/01/2017,Amrish,Beverages,Soft Drinks,South,Tamil Nadu,Madurai,1355,0.14,135.5
OD6381,18/05/2018,Haseena,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Dindigul,1677,0.21,620.49
OD6382,26/11/2017,Shah,Oil & Masala,Edible Oil & Ghee,South,Tamil Nadu,Theni,1333,0.11,466.55
OD6383,09/03/2017,Ravi,Snacks,Chocolates,South,Tamil Nadu,Dindigul,927,0.21,46.35
OD6384,27/08/2018,Krithika,Food Grains,Dals & Pulses,South,Tamil Nadu,Theni,932,0.24,46.6
OD6385,26/08/2017,Hafiz,Beverages,Health Drinks,South,Tamil Nadu,Trichy,1838,0.34,514.64
OD6386,06/11/2016,Suresh,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Karur,1377,0.22,165.24
OD6387,11/06/2017,Verma,Bakery,Biscuits,South,Tamil Nadu,Viluppuram,1943,0.13,835.49
OD6388,11/06/2017,Malik,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Viluppuram,1460,0.11,146
OD6389,07/02/2016,Willams,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Krishnagiri,722,0.2,64.98
OD6390,06/11/2016,Surya,Beverages,Health Drinks,South,Tamil Nadu,Ooty,1284,0.35,256.8
OD6391,07/03/2018,Jackson,Oil & Masala,Spices,South,Tamil Nadu,Kanyakumari,986,0.13,197.2
OD6392,05/09/2018,Ram,Beverages,Health Drinks,South,Tamil Nadu,Vellore,609,0.12,36.54
OD6393,14/09/2018,Sundar,"Eggs, Meat & Fish",Eggs,South,Tamil Nadu,Chennai,2354,0.34,329.56
OD6394,05/05/2017,Amy,Fruits & Veggies,Fresh Vegetables,South,Tamil Nadu,Tirunelveli,1411,0.35,253.98
OD6395,19/03/2015,Amy,Bakery,Biscuits,South,Tamil Nadu,Trichy,531,0.22,217.71
OD6396,20/10/2015,Surya,Bakery,Cakes,South,Tamil Nadu,Vellore,1905,0.18,685.8
OD6397,14/09/2018,Veronica,Beverages,Health Drinks,South,Tamil Nadu,Karur,1035,0.17,414
OD6398,19/03/2015,Amrish,Bakery,Cakes,South,Tamil Nadu,Theni,1818,0.14,472.68
OD6399,18/06/2016,Mathew,Food Grains,Atta & Flour,South,Tamil Nadu,Karur,1769,0.18,760.67
OD6400,06/11/2016,Shah,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Theni,1113,0.3,434.07
OD6401,13/08/2016,Veronica,Oil & Masala,Masalas,South,Tamil Nadu,Kanyakumari,2213,0.25,287.69
OD6402,06/11/2016,Adavan,Bakery,Biscuits,South,Tamil Nadu,Namakkal,2273,0.24,386.41
OD6403,07/02/2016,Adavan,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Krishnagiri,1524,0.31,350.52
OD6404,15/04/2018,Ram,Beverages,Health Drinks,South,Tamil Nadu,Salem,995,0.17,129.35
OD6405,18/06/2016,Yusuf,Beverages,Health Drinks,South,Tamil Nadu,Dharmapuri,763,0.35,289.94
OD6406,06/11/2016,Suresh,Food Grains,Atta & Flour,South,Tamil Nadu,Tenkasi,1056,0.16,232.32
OD6407,19/03/2015,Hafiz,"Eggs, Meat & Fish",Eggs,South,Tamil Nadu,Tenkasi,2221,0.29,932.82
OD6408,07/05/2015,James,Bakery,Breads & Buns,South,Tamil Nadu,Dharmapuri,949,0.12,180.31
OD6409,01/02/2018,Roshan,Beverages,Soft Drinks,South,Tamil Nadu,Viluppuram,503,0.1,100.6
OD6410,01/02/2018,Sudeep,Snacks,Chocolates,South,Tamil Nadu,Coimbatore,2081,0.15,749.16
OD6411,30/09/2018,Yusuf,Food Grains,Atta & Flour,West,Tamil Nadu,Tenkasi,582,0.11,128.04
OD6412,11/11/2015,Muneer,Food Grains,Atta & Flour,West,Tamil Nadu,Karur,1319,0.19,527.6
OD6413,13/04/2018,Vidya,Food Grains,Atta & Flour,West,Tamil Nadu,Pudukottai,1071,0.17,278.46
OD6414,21/09/2018,Sudha,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Bodi,1189,0.25,487.49
OD6415,28/09/2016,Harish,Bakery,Biscuits,West,Tamil Nadu,Dindigul,1914,0.12,133.98
OD6416,30/07/2017,Sudeep,Food Grains,Dals & Pulses,West,Tamil Nadu,Dharmapuri,1279,0.26,511.6
OD6417,23/09/2017,Sudha,Food Grains,Atta & Flour,West,Tamil Nadu,Perambalur,1398,0.25,139.8
OD6418,19/12/2015,Krithika,Food Grains,Atta & Flour,West,Tamil Nadu,Salem,1389,0.24,416.7
OD6419,13/09/2016,Muneer,Bakery,Breads & Buns,West,Tamil Nadu,Karur,2445,0.12,978
OD6420,28/03/2018,Vince,Snacks,Noodles,West,Tamil Nadu,Chennai,1646,0.31,576.1
OD6421,12/04/2018,Yadav,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Coimbatore,519,0.11,36.33
OD6422,20/07/2015,Ram,"Eggs, Meat & Fish",Fish,West,Tamil Nadu,Trichy,1104,0.25,331.2
OD6423,12/02/2018,Komal,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Theni,1656,0.16,513.36
OD6424,12/02/2018,Komal,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Perambalur,1834,0.1,623.56
OD6425,30/09/2018,Sudha,"Eggs, Meat & Fish",Mutton,West,Tamil Nadu,Nagercoil,1968,0.23,846.24
OD6426,19/03/2016,Rumaiza,Snacks,Cookies,West,Tamil Nadu,Virudhunagar,2010,0.21,402
OD6427,28/10/2015,Mathew,Food Grains,Dals & Pulses,West,Tamil Nadu,Vellore,2069,0.34,724.15
OD6428,28/10/2015,Anu,Oil & Masala,Masalas,West,Tamil Nadu,Madurai,2220,0.3,999
OD6429,17/11/2015,Mathew,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Tirunelveli,2370,0.19,663.6
OD6430,28/09/2016,Akash,Fruits & Veggies,Fresh Fruits,West,Tamil Nadu,Salem,1396,0.32,307.12
OD6431,23/09/2017,Malik,Oil & Masala,Edible Oil & Ghee,West,Tamil Nadu,Tirunelveli,1826,0.27,456.5
OD6432,16/11/2016,Veronica,Bakery,Cakes,West,Tamil Nadu,Trichy,2246,0.35,247.06
OD6433,10/10/2016,Arvind,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Namakkal,2361,0.11,708.3
OD6434,12/06/2017,Verma,Fruits & Veggies,Organic Vegetables,West,Tamil Nadu,Perambalur,703,0.35,274.17
OD6435,28/03/2018,Amy,Fruits & Veggies,Organic Fruits,West,Tamil Nadu,Ramanadhapuram,1909,0.32,267.26
OD6436,30/09/2018,Vince,Bakery,Biscuits,West,Tamil Nadu,Bodi,1339,0.12,307.97
OD6437,16/11/2015,Harish,Snacks,Chocolates,West,Tamil Nadu,Namakkal,1244,0.35,223.92
OD6438,20/07/2015,Suresh,Snacks,Cookies,West,Tamil Nadu,Dharmapuri,2001,0.34,100.05
